identifier,pitch,sex
eval_ztjvb,96,0
eval_zuber,150,0
eval_zvoqq,105,0
eval_zvpdk,182,1
eval_zvqom,109,0
eval_zwfxl,130,0
eval_zwmia,136,0
eval_zwmog,140,0
eval_zxcfi,110,0
eval_zxgtj,195,0
eval_zychx,98,0
eval_zycnq,184,1
eval_zysim,168,0
eval_zywly,128,0
eval_zzeiy,122,0
eval_zzfbg,114,0
eval_zzgrt,136,0
eval_zzogz,112,0
eval_zzqqe,163,0
eval_zzugr,213,1
eval_gcvcr,117,0
eval_gdhvi,134,0
eval_gdkvd,167,1
eval_gegcj,94,0
eval_geqly,145,0
eval_gfaly,172,1
eval_gfcrb,193,1
eval_gfgpa,190,1
eval_gfpcf,167,0
eval_gfqoe,109,0
eval_gfwyb,168,1
eval_ggbot,155,0
eval_ggcnt,141,0
eval_ggdnk,150,0
eval_ggfvy,145,0
eval_gglqo,103,0
eval_ggpau,133,0
eval_ggwqt,172,1
eval_ggxie,171,0
eval_ghevo,142,1
eval_hddtm,149,0
eval_hdjry,110,0
eval_hevik,186,1
eval_hevzv,167,1
eval_hewoz,186,1
eval_heynf,120,0
eval_heyvj,130,0
eval_hezpv,110,0
eval_hfpsv,184,1
eval_hfwqo,151,0
eval_hgdic,127,0
eval_hgfjz,134,0
eval_hgigw,107,0
eval_hgjoz,198,1
eval_hgnnf,142,0
eval_hgnrs,122,0
eval_hgweu,174,1
eval_hhbaj,120,0
eval_hhewj,132,0
eval_hhlxv,157,0
eval_hhtfi,165,0
eval_hiiqh,107,0
eval_jdczu,183,1
eval_jdegc,213,1
eval_jdesm,162,0
eval_jdoqa,118,0
eval_jdrjl,203,1
eval_jdwzm,178,0
eval_jejcx,138,0
eval_jeknk,185,0
eval_jeldm,108,0
eval_jeqvf,108,0
eval_jfazd,140,0
eval_jfbnp,138,0
eval_jfsnp,163,0
eval_jgags,182,1
eval_jgehg,213,0
eval_jgfty,142,0
eval_jglea,184,0
eval_jgxuu,176,1
eval_rlcjl,188,1
eval_rlgyi,163,1
eval_rloun,203,1
eval_rlqux,144,0
eval_rltrs,117,0
eval_rlzfa,187,0
eval_rmiyn,178,1
eval_rmmrp,97,0
eval_rnesd,118,0
eval_rnjbq,119,0
eval_rnnvq,165,1
eval_rnqci,129,0
eval_rnyzw,115,0
eval_roked,200,1
eval_romab,136,0
eval_ronhj,200,1
eval_rpfrz,125,0
eval_rphfp,107,0
eval_rpigs,180,1
eval_rpshb,126,0
eval_xvygi,163,0
eval_xwixc,163,1
eval_xwrsw,133,1
eval_xwzdl,145,0
eval_xxhzk,119,0
eval_xxone,122,0
eval_xxtxf,124,0
eval_xxuuu,148,0
eval_xxwut,122,0
eval_xxyny,143,0
eval_xygbq,175,0
eval_xyyzt,170,0
eval_xzmxk,200,1
eval_xzpdf,158,1
eval_xztjr,176,0
eval_yaahv,99,0
eval_yadaq,113,0
eval_yagiw,188,1
eval_jnmvo,147,0
eval_jnuoc,144,0
eval_jnuwd,154,1
eval_jokue,136,0
eval_jongn,157,1
eval_jozzh,133,0
eval_jpumy,178,1
eval_jpwpt,111,0
eval_jpyyw,107,0
eval_jqdsr,154,0
eval_jqfoc,198,1
eval_jqgqn,190,1
eval_jqkgj,188,1
eval_jqrus,137,0
eval_jqvji,203,1
eval_jrbmk,158,1
eval_jrhzo,203,1
eval_jrvak,137,0
eval_jrxjn,113,0
eval_uwidt,205,1
eval_uwiou,123,0
eval_uwwdh,170,0
eval_uwymt,110,0
eval_uxevs,194,0
eval_uxgul,97,0
eval_uxixi,203,1
eval_uxjhf,154,0
eval_uxogm,164,0
eval_uxopa,114,0
eval_uxryh,195,0
eval_uxytm,125,0
eval_uytlf,131,0
eval_uzanj,208,1
eval_uzhml,178,1
eval_uzkub,133,0
eval_uzyot,120,0
eval_vabba,110,0
eval_vaidp,190,1
eval_vrvul,150,0
eval_vssri,172,0
eval_vswhr,203,1
eval_vtbyf,122,0
eval_vtevz,167,1
eval_vtfib,173,0
eval_vtfrn,99,0
eval_vtipi,186,0
eval_vuafs,219,1
eval_vudod,188,1
eval_vuejs,128,0
eval_vufol,203,1
eval_vuhfl,120,0
eval_vuizn,122,0
eval_vujyq,151,0
eval_vuoyb,131,0
eval_vupri,198,1
eval_vvjrc,110,0
eval_vvmho,151,0
eval_vvmsy,162,0
eval_vwgqn,190,1
eval_lrgjx,138,0
eval_lrjav,190,1
eval_lrvxe,142,0
eval_lsbqm,170,0
eval_lscyi,133,0
eval_lsjup,145,0
eval_lsxmv,184,1
eval_ltqbn,205,1
eval_ltrzh,137,1
eval_ltttl,150,0
eval_ltvme,126,0
eval_lubwg,134,0
eval_lungq,167,1
eval_luqez,216,1
eval_luszn,122,0
eval_lutqp,167,0
eval_luuxd,186,1
eval_luzyn,165,1
eval_lvahs,165,0
eval_rvnhb,137,0
eval_rwekf,195,1
eval_rwryu,148,0
eval_rwvqj,104,0
eval_rwvxv,160,0
eval_rwwye,203,1
eval_rxcvd,116,0
eval_rxelb,137,0
eval_rxvvp,125,0
eval_ryeck,184,1
eval_ryedr,138,0
eval_rylpk,184,1
eval_ryshy,112,0
eval_rzaed,131,0
eval_rzfkd,110,0
eval_rzfnl,144,1
eval_rzpvv,133,0
eval_rzqby,208,0
eval_ldcjq,174,1
eval_ldgwx,190,0
eval_ldtet,157,0
eval_leart,152,1
eval_lelxk,222,1
eval_lemox,182,1
eval_lervz,126,0
eval_lfmhg,148,0
eval_lfnlv,159,0
eval_lftmn,113,0
eval_lfziq,152,0
eval_lgeev,106,0
eval_lgjzk,117,0
eval_lgkbv,116,0
eval_lgmxr,168,0
eval_lgpzf,167,1
eval_lhlbc,108,0
eval_lhmyq,201,1
eval_lhrxb,121,1
